,제조사,모델,모델연도,사용량,배기량,변속기,연료,연비,가격
5201,BMW, 4 Series,2016,22220,2.0,Semi-Auto,Diesel,65.7,18430
5202,BMW, 3 Series,2015,78053,2.0,Manual,Petrol,44.8,11990
5203,BMW, 3 Series,2018,26231,2.0,Semi-Auto,Diesel,64.2,18495
5204,BMW, X1,2016,23557,2.0,Manual,Diesel,58.9,17567
5205,BMW, 2 Series,2015,33300,3.0,Automatic,Petrol,37.2,16950
5206,BMW, 1 Series,2016,9461,1.5,Manual,Diesel,70.6,14652
5207,BMW, 3 Series,2019,1341,3.0,Semi-Auto,Diesel,43.5,39950
5208,BMW, 1 Series,2013,66621,2.0,Manual,Petrol,42.8,11450
5209,BMW, 5 Series,2020,2500,2.0,Automatic,Hybrid,62.8,35995
5210,BMW, 4 Series,2020,2500,2.0,Automatic,Petrol,48.7,32583
5211,BMW, M2,2020,4500,3.0,Automatic,Petrol,29.1,46995
5212,BMW, 1 Series,2020,10,2.0,Automatic,Diesel,48.7,32495
5213,BMW, X2,2020,1217,2.0,Automatic,Diesel,58.9,34999
5214,BMW, X4,2020,10,2.0,Automatic,Diesel,42.8,40995
5215,BMW, X2,2020,2500,2.0,Automatic,Petrol,34.0,37995
5216,BMW, 3 Series,2014,67617,3.0,Semi-Auto,Diesel,57.6,12990
5217,BMW, 3 Series,2017,35630,2.0,Automatic,Diesel,62.8,17540
5218,BMW, 1 Series,2017,37566,2.0,Semi-Auto,Diesel,67.3,14600
5219,BMW, 2 Series,2017,15001,1.5,Manual,Diesel,74.3,13591
5220,BMW, X1,2016,39917,2.0,Manual,Diesel,58.9,15991
5221,BMW, X1,2016,18713,2.0,Semi-Auto,Diesel,55.4,17900
5222,BMW, 4 Series,2016,20600,2.0,Automatic,Diesel,60.1,19950
5223,BMW, 4 Series,2019,6124,2.0,Semi-Auto,Petrol,45.6,27450
5224,BMW, X5,2019,13,3.0,Semi-Auto,Diesel,37.7,51950
5225,BMW, 4 Series,2017,26680,2.0,Semi-Auto,Petrol,45.6,20450
5226,BMW, 3 Series,2018,27641,2.0,Semi-Auto,Diesel,65.7,16950
5227,BMW, 3 Series,2019,9368,2.0,Semi-Auto,Diesel,52.3,25450
5228,BMW, 3 Series,2017,31508,2.0,Semi-Auto,Diesel,62.8,19450
5229,BMW, 2 Series,2019,8371,1.5,Semi-Auto,Petrol,48.7,23450
5230,BMW, X5,2019,6960,3.0,Semi-Auto,Diesel,37.7,47950
5231,BMW, 7 Series,2019,19870,3.0,Semi-Auto,Petrol,33.6,42950
5232,BMW, 1 Series,2020,1500,2.0,Semi-Auto,Diesel,51.4,27495
5233,BMW, 3 Series,2020,5302,3.0,Semi-Auto,Diesel,45.6,39995
5234,BMW, 3 Series,2020,4500,2.0,Semi-Auto,Diesel,48.7,33495
5235,BMW, X1,2017,40519,2.0,Semi-Auto,Diesel,57.6,18950
5236,BMW, 2 Series,2018,27312,2.0,Semi-Auto,Diesel,57.6,19950
5237,BMW, 3 Series,2015,55109,3.0,Semi-Auto,Diesel,51.4,17450
5238,BMW, 1 Series,2015,36916,1.6,Manual,Petrol,50.4,13950
5239,BMW, 1 Series,2018,14324,2.0,Semi-Auto,Diesel,49.6,18450
5240,BMW, 5 Series,2020,6000,2.0,Semi-Auto,Hybrid,60.1,31995
5241,BMW, 3 Series,2020,10,2.0,Semi-Auto,Diesel,49.6,34995
5242,BMW, X2,2020,1255,2.0,Semi-Auto,Diesel,58.9,32495
5243,BMW, 5 Series,2020,10,2.0,Semi-Auto,Hybrid,49.6,34995
5244,BMW, 1 Series,2020,1250,2.0,Semi-Auto,Diesel,48.7,31495
5245,BMW, 3 Series,2020,4500,2.0,Semi-Auto,Diesel,50.4,33995
5246,BMW, 3 Series,2020,789,2.0,Semi-Auto,Diesel,49.6,36495
5247,BMW, 2 Series,2020,14,1.5,Manual,Petrol,52.3,22950
5248,BMW, 1 Series,2019,2181,1.5,Manual,Diesel,72.4,22950
5249,BMW, 2 Series,2020,6,2.0,Semi-Auto,Diesel,49.6,25450
5250,BMW, 4 Series,2020,10,3.0,Semi-Auto,Diesel,47.9,35450
5251,BMW, 5 Series,2020,9,2.0,Semi-Auto,Hybrid,49.6,29950
5252,BMW, 3 Series,2019,11208,2.0,Semi-Auto,Diesel,52.3,25450
5253,BMW, 5 Series,2019,10191,2.0,Semi-Auto,Hybrid,156.9,30450
5254,BMW, X3,2019,5015,2.0,Semi-Auto,Diesel,54.3,34450
5255,BMW, X2,2019,6801,2.0,Semi-Auto,Diesel,58.9,31950
5256,BMW, 2 Series,2019,7404,1.5,Semi-Auto,Petrol,53.3,20450
5257,BMW, 3 Series,2016,51741,2.0,Semi-Auto,Diesel,62.8,14950
5258,BMW, 1 Series,2018,33113,2.0,Manual,Diesel,68.9,13450
5259,BMW, 3 Series,2019,4618,2.0,Semi-Auto,Diesel,52.3,31450
5260,BMW, X4,2019,10910,2.0,Semi-Auto,Diesel,42.8,42450
5261,BMW, 4 Series,2019,11259,2.0,Semi-Auto,Diesel,60.1,25950
5262,BMW, X3,2015,28416,2.0,Semi-Auto,Diesel,54.3,20950
5263,BMW, 3 Series,2018,16244,2.0,Semi-Auto,Petrol,48.7,21450
5264,BMW, 5 Series,2019,14522,2.0,Automatic,Diesel,62.8,38450
5265,BMW, 4 Series,2019,8701,3.0,Semi-Auto,Petrol,41.5,30999
5266,BMW, X3,2019,3769,3.0,Semi-Auto,Petrol,34.5,39999
5267,BMW, X5,2019,6297,3.0,Semi-Auto,Petrol,27.2,52999
5268,BMW, 3 Series,2019,6414,2.0,Semi-Auto,Diesel,62.8,22950
5269,BMW, 2 Series,2019,3564,2.0,Semi-Auto,Petrol,50.4,23450
5270,BMW, X1,2016,35900,2.0,Semi-Auto,Diesel,60.1,16950
5271,BMW, M4,2017,25777,3.0,Semi-Auto,Petrol,34.0,33450
5272,BMW, 4 Series,2017,18801,2.0,Semi-Auto,Diesel,65.7,19950
5273,BMW, 4 Series,2017,21950,2.0,Semi-Auto,Diesel,65.7,18700
5274,BMW, 3 Series,2017,35825,2.0,Semi-Auto,Diesel,62.8,17150
5275,BMW, X1,2018,27041,2.0,Manual,Diesel,68.9,16470
5276,BMW, X2,2019,2424,2.0,Manual,Diesel,49.6,26499
5277,BMW, 3 Series,2019,7035,2.0,Semi-Auto,Diesel,48.7,27999
5278,BMW, 2 Series,2019,9957,2.0,Semi-Auto,Diesel,49.6,21999
5279,BMW, 6 Series,2019,7994,2.0,Semi-Auto,Petrol,42.8,31999
5280,BMW, 2 Series,2019,6883,2.0,Semi-Auto,Petrol,47.9,23999
5281,BMW, 5 Series,2019,5877,2.0,Semi-Auto,Diesel,60.1,39999
5282,BMW, X3,2019,1500,2.0,Automatic,Diesel,54.3,36999
5283,BMW, 5 Series,2019,6500,2.0,Automatic,Hybrid,156.9,38995
5284,BMW, X3,2019,7105,2.0,Automatic,Diesel,54.3,36999
5285,BMW, 4 Series,2019,3500,2.0,Manual,Petrol,46.3,32995
5286,BMW, 2 Series,2019,8539,1.5,Semi-Auto,Petrol,50.4,22950
5287,BMW, 3 Series,2014,56523,2.0,Manual,Diesel,57.6,12450
5288,BMW, X3,2016,9214,2.0,Semi-Auto,Diesel,54.3,22950
5289,BMW, 5 Series,2018,15878,3.0,Semi-Auto,Diesel,53.3,28950
5290,BMW, 2 Series,2015,25652,1.5,Manual,Petrol,53.3,15950
5291,BMW, 4 Series,2019,3849,2.0,Semi-Auto,Diesel,60.1,26950
5292,BMW, X2,2019,3172,2.0,Manual,Diesel,55.4,26450
5293,BMW, 4 Series,2019,4842,2.0,Semi-Auto,Diesel,60.1,26950
5294,BMW, X1,2020,18,1.5,Manual,Petrol,49.6,26950
5295,BMW, 4 Series,2019,8812,2.0,Semi-Auto,Diesel,60.1,26950
5296,BMW, Z4,2019,7363,2.0,Semi-Auto,Petrol,38.2,27450
5297,BMW, 5 Series,2019,10776,3.0,Semi-Auto,Diesel,60.1,31950
5298,BMW, 4 Series,2019,99,2.0,Automatic,Petrol,48.7,33495
5299,BMW, X3,2019,3500,2.0,Automatic,Diesel,54.3,36995
5300,BMW, X3,2019,5325,2.0,Automatic,Diesel,54.3,34950
5301,BMW, X3,2019,2500,2.0,Automatic,Diesel,54.3,36950
5302,BMW, X3,2019,7000,2.0,Automatic,Diesel,54.3,35999
5303,BMW, 4 Series,2019,3999,3.0,Automatic,Petrol,41.5,34995
5304,BMW, Z4,2015,22583,2.0,Semi-Auto,Petrol,41.5,16450
5305,BMW, 2 Series,2019,4434,2.0,Manual,Diesel,64.2,20950
5306,BMW, 1 Series,2018,9271,2.0,Semi-Auto,Petrol,47.9,19950
5307,BMW, 1 Series,2016,52647,2.0,Manual,Diesel,65.7,12950
5308,BMW, X4,2016,50944,3.0,Semi-Auto,Diesel,47.9,21950
5309,BMW, 5 Series,2017,37034,2.0,Semi-Auto,Diesel,65.7,20950
5310,BMW, 5 Series,2020,10,2.0,Semi-Auto,Petrol,36.2,29450
5311,BMW, 3 Series,2020,11,2.0,Manual,Diesel,58.9,22950
5312,BMW, 2 Series,2020,8,2.0,Semi-Auto,Diesel,67.3,23450
5313,BMW, 3 Series,2020,20,2.0,Semi-Auto,Petrol,41.5,29950
5314,BMW, 2 Series,2020,11,1.5,Semi-Auto,Petrol,50.4,23950
5315,BMW, X3,2019,2839,2.0,Semi-Auto,Diesel,54.3,33450
5316,BMW, 5 Series,2019,4885,2.0,Semi-Auto,Diesel,60.1,30450
5317,BMW, 4 Series,2019,3989,2.0,Semi-Auto,Petrol,45.6,26450
5318,BMW, X5,2019,3309,3.0,Semi-Auto,Petrol,27.2,52950
5319,BMW, 1 Series,2019,4811,2.0,Semi-Auto,Diesel,60.1,22950
5320,BMW, 4 Series,2020,10,2.0,Semi-Auto,Diesel,65.7,26950
5321,BMW, 3 Series,2016,16413,2.0,Semi-Auto,Diesel,62.8,17450
5322,BMW, 3 Series,2019,3000,2.0,Semi-Auto,Petrol,42.2,31450
5323,BMW, 1 Series,2018,14537,2.0,Semi-Auto,Diesel,60.1,22950
5324,BMW, 2 Series,2019,4534,2.0,Semi-Auto,Diesel,46.3,24950
5325,BMW, X5,2017,27932,3.0,Automatic,Diesel,47.1,31950
5326,BMW, 1 Series,2019,7990,1.5,Semi-Auto,Diesel,68.9,18950
5327,BMW, X7,2019,9121,3.0,Semi-Auto,Diesel,31.4,73950
5328,BMW, 2 Series,2019,3344,2.0,Semi-Auto,Diesel,49.6,20450
5329,BMW, 4 Series,2019,3376,2.0,Semi-Auto,Diesel,60.1,26450
5330,BMW, 3 Series,2019,5445,2.0,Semi-Auto,Diesel,62.8,23950
5331,BMW, X6,2015,22032,4.4,Semi-Auto,Petrol,25.4,36950
5332,BMW, 3 Series,2019,2344,2.0,Semi-Auto,Diesel,62.8,25950
5333,BMW, 2 Series,2019,9275,1.5,Semi-Auto,Petrol,40.9,21950
5334,BMW, 2 Series,2019,7293,2.0,Manual,Diesel,54.3,18450
5335,BMW, 1 Series,2019,101,1.5,Manual,Diesel,70.6,21950
5336,BMW, 1 Series,2019,6675,1.5,Manual,Diesel,70.6,18950
5337,BMW, X4,2019,9374,3.0,Semi-Auto,Diesel,37.2,46450
5338,BMW, 1 Series,2019,3000,1.5,Manual,Petrol,41.5,22871
5339,BMW, X3,2019,9053,2.0,Semi-Auto,Diesel,54.3,31450
5340,BMW, X2,2019,11386,2.0,Semi-Auto,Diesel,58.9,26950
5341,BMW, 2 Series,2020,1107,2.0,Semi-Auto,Diesel,62.8,34950
5342,BMW, 2 Series,2020,1118,2.0,Semi-Auto,Diesel,51.4,32450
5343,BMW, 6 Series,2020,1237,2.0,Semi-Auto,Diesel,44.1,44950
5344,BMW, 2 Series,2019,9688,2.0,Manual,Diesel,65.7,22950
5345,BMW, 2 Series,2019,7423,2.0,Semi-Auto,Diesel,65.7,21950
5346,BMW, 2 Series,2019,13,2.0,Semi-Auto,Diesel,62.8,24950
5347,BMW, 2 Series,2019,13,2.0,Semi-Auto,Diesel,62.8,25450
5348,BMW, X3,2019,14,2.0,Semi-Auto,Diesel,54.3,34950
5349,BMW, 4 Series,2019,6212,2.0,Semi-Auto,Petrol,44.8,30950
5350,BMW, 2 Series,2019,6418,2.0,Semi-Auto,Petrol,47.9,20950
5351,BMW, 1 Series,2019,8644,1.5,Semi-Auto,Diesel,47.9,18450
5352,BMW, 2 Series,2019,10,2.0,Manual,Diesel,64.2,21950
5353,BMW, X2,2019,9467,2.0,Semi-Auto,Diesel,50.4,25450
5354,BMW, 3 Series,2019,13998,2.0,Semi-Auto,Petrol,42.2,28450
5355,BMW, 3 Series,2019,14850,2.0,Semi-Auto,Diesel,48.7,28450
5356,BMW, 1 Series,2019,10,1.5,Manual,Petrol,53.3,19950
5357,BMW, 3 Series,2019,5004,2.0,Semi-Auto,Diesel,49.6,33450
5358,BMW, Z4,2019,9955,2.0,Semi-Auto,Petrol,38.7,32450
5359,BMW, X2,2019,14368,2.0,Semi-Auto,Diesel,58.9,27450
5360,BMW, 3 Series,2019,5,2.0,Semi-Auto,Diesel,52.3,33134
5361,BMW, 1 Series,2018,14602,2.0,Semi-Auto,Diesel,60.1,20450
5362,BMW, M4,2016,771,3.0,Automatic,Petrol,33.2,99950
5363,BMW, X4,2017,18441,2.0,Semi-Auto,Diesel,54.3,23000
5364,BMW, 5 Series,2019,4913,3.0,Semi-Auto,Diesel,51.4,33495
5365,BMW, X5,2019,9450,3.0,Semi-Auto,Diesel,37.7,45000
5366,BMW, 1 Series,2015,38178,3.0,Semi-Auto,Petrol,37.7,16950
5367,BMW, 3 Series,2019,3655,2.0,Semi-Auto,Diesel,52.3,25950
5368,BMW, 2 Series,2016,37847,1.5,Manual,Petrol,53.3,12000
5369,BMW, 3 Series,2019,5000,2.0,Semi-Auto,Diesel,48.7,29500
5370,BMW, X4,2017,18150,3.0,Semi-Auto,Diesel,47.9,25000
5371,BMW, 5 Series,2017,50195,3.0,Semi-Auto,Petrol,39.2,24995
5372,BMW, 2 Series,2017,19826,1.5,Semi-Auto,Petrol,55.4,14000
5373,BMW, 2 Series,2016,39326,1.5,Semi-Auto,Petrol,51.4,14495
5374,BMW, 5 Series,2015,44684,2.0,Semi-Auto,Diesel,60.1,14789
5375,BMW, 3 Series,2015,27369,3.0,Automatic,Diesel,51.4,17990
5376,BMW, 2 Series,2018,10206,1.5,Semi-Auto,Petrol,50.4,19950
5377,BMW, 3 Series,2016,28059,2.0,Semi-Auto,Diesel,62.8,16950
5378,BMW, 2 Series,2017,10816,1.5,Semi-Auto,Petrol,51.4,17950
5379,BMW, 2 Series,2019,20,2.0,Semi-Auto,Diesel,62.8,30450
5380,BMW, X3,2019,8891,2.0,Semi-Auto,Diesel,54.3,35450
5381,BMW, 4 Series,2019,10,2.0,Semi-Auto,Diesel,60.1,37450
5382,BMW, X2,2020,10,2.0,Semi-Auto,Diesel,50.4,36950
5383,BMW, 5 Series,2019,500,2.0,Semi-Auto,Diesel,62.8,31450
5384,BMW, X1,2019,10,1.5,Manual,Petrol,51.4,23450
5385,BMW, 1 Series,2019,10,1.5,Manual,Diesel,70.6,23450
5386,BMW, 3 Series,2018,5184,2.0,Semi-Auto,Diesel,64.2,21450
5387,BMW, 2 Series,2020,10,2.0,Semi-Auto,Diesel,48.7,29950
5388,BMW, 1 Series,2020,10,1.5,Semi-Auto,Petrol,42.8,26495
5389,BMW, 3 Series,2020,10,2.0,Semi-Auto,Diesel,48.7,39950
5390,BMW, X2,2019,5652,2.0,Semi-Auto,Diesel,47.9,25450
5391,BMW, 2 Series,2020,1501,1.5,Semi-Auto,Petrol,42.2,26000
5392,BMW, 1 Series,2019,2361,1.5,Manual,Petrol,41.5,23000
5393,BMW, 3 Series,2019,2974,2.0,Semi-Auto,Diesel,49.6,31000
5394,BMW, 4 Series,2019,100,2.0,Semi-Auto,Diesel,65.7,27000
5395,BMW, 3 Series,2019,100,2.0,Semi-Auto,Diesel,52.3,31000
5396,BMW, 2 Series,2019,50,1.5,Manual,Petrol,52.3,21000
5397,BMW, 1 Series,2019,1705,2.0,Semi-Auto,Diesel,51.4,25000
5398,BMW, 1 Series,2019,8004,1.5,Manual,Petrol,53.3,15950
5399,BMW, 3 Series,2019,3724,2.0,Semi-Auto,Diesel,52.3,30950
5400,BMW, X5,2019,4322,3.0,Semi-Auto,Diesel,37.7,50950
5401,BMW, 2 Series,2019,7211,2.0,Semi-Auto,Petrol,47.9,21950
5402,BMW, 1 Series,2019,6581,2.0,Semi-Auto,Diesel,67.3,25950
5403,BMW, 3 Series,2019,5392,2.0,Semi-Auto,Diesel,52.3,29450
5404,BMW, X2,2020,1121,2.0,Semi-Auto,Petrol,34.0,31000
5405,BMW, Z4,2020,1595,2.0,Semi-Auto,Petrol,38.7,31000
5406,BMW, 1 Series,2019,6097,1.5,Manual,Petrol,53.3,18000
5407,BMW, 3 Series,2019,4814,2.0,Semi-Auto,Diesel,52.3,27000
5408,BMW, 3 Series,2020,1595,2.0,Semi-Auto,Diesel,50.4,34000
5409,BMW, X6,2020,3291,3.0,Semi-Auto,Diesel,33.2,55995
5410,BMW, 2 Series,2016,13250,2.0,Manual,Diesel,68.9,14995
5411,BMW, 1 Series,2013,56361,2.0,Manual,Diesel,62.8,8995
5412,BMW, X3,2015,38013,2.0,Semi-Auto,Diesel,54.3,17495
5413,BMW, 1 Series,2019,2250,2.0,Semi-Auto,Petrol,34.5,33000
5414,BMW, X3,2017,33316,2.0,Semi-Auto,Diesel,54.3,19000
5415,BMW, X3,2018,28885,3.0,Semi-Auto,Diesel,48.7,29500
5416,BMW, M3,2015,16517,3.0,Semi-Auto,Petrol,34.0,31000
5417,BMW, 2 Series,2016,24735,2.0,Semi-Auto,Diesel,62.8,15995
5418,BMW, 3 Series,2020,1798,2.0,Semi-Auto,Diesel,52.3,32000
5419,BMW, 3 Series,2018,8259,2.0,Semi-Auto,Petrol,48.7,22995
5420,BMW, 3 Series,2014,89096,2.0,Semi-Auto,Diesel,55.4,11650
5421,BMW, 1 Series,2016,69981,1.5,Manual,Petrol,53.3,10540
5422,BMW, 1 Series,2017,35321,1.5,Manual,Diesel,83.1,11030
5423,BMW, 3 Series,2014,68469,2.0,Semi-Auto,Diesel,57.6,12360
5424,BMW, 1 Series,2017,20574,2.0,Automatic,Diesel,70.6,13700
5425,BMW, X3,2017,58044,2.0,Semi-Auto,Diesel,54.3,19391
5426,BMW, 7 Series,2017,7500,4.4,Semi-Auto,Petrol,35.3,38950
5427,BMW, M4,2019,4500,3.0,Semi-Auto,Petrol,32.5,46950
5428,BMW, 1 Series,2019,4696,1.5,Manual,Petrol,53.3,18000
5429,BMW, 3 Series,2020,9,2.0,Semi-Auto,Diesel,50.4,29999
5430,BMW, 6 Series,2020,11,2.0,Semi-Auto,Petrol,42.8,33999
5431,BMW, 3 Series,2020,4,2.0,Manual,Diesel,54.3,25999
5432,BMW, 4 Series,2020,10,2.0,Semi-Auto,Petrol,48.7,39225
5433,BMW, 4 Series,2020,10,2.0,Semi-Auto,Petrol,44.8,48155
5434,BMW, X4,2019,7815,3.0,Semi-Auto,Petrol,26.9,45000
5435,BMW, 2 Series,2016,31473,2.0,Semi-Auto,Diesel,55.4,17450
5436,BMW, X3,2020,3116,2.0,Semi-Auto,Diesel,54.3,36000
5437,BMW, 2 Series,2020,1501,2.0,Semi-Auto,Diesel,65.7,28000
5438,BMW, 1 Series,2020,1501,2.0,Semi-Auto,Diesel,51.4,27000
5439,BMW, M2,2020,1501,3.0,Semi-Auto,Petrol,29.1,46000
5440,BMW, X1,2019,6000,2.0,Semi-Auto,Diesel,60.1,29500
5441,BMW, X1,2019,1701,1.5,Manual,Petrol,51.4,23000
5442,BMW, X1,2017,20570,2.0,Semi-Auto,Diesel,55.4,19995
5443,BMW, 3 Series,2019,6899,2.0,Manual,Diesel,54.3,28000
5444,BMW, 3 Series,2019,8555,2.0,Semi-Auto,Petrol,40.9,29000
5445,BMW, X1,2019,8650,2.0,Semi-Auto,Diesel,60.1,25000
5446,BMW, X5,2019,6170,3.0,Semi-Auto,Diesel,37.7,49000
5447,BMW, X1,2014,50924,2.0,Semi-Auto,Diesel,52.3,11000
5448,BMW, X7,2020,3116,3.0,Semi-Auto,Diesel,31.4,72000
5449,BMW, 3 Series,2018,21657,2.0,Semi-Auto,Diesel,62.8,19995
5450,BMW, 5 Series,2019,10,2.0,Automatic,Diesel,65.7,41070
5451,BMW, 2 Series,2019,10,2.0,Automatic,Diesel,64.2,33440
5452,BMW, 4 Series,2019,10,2.0,Automatic,Petrol,45.6,34995
5453,BMW, 4 Series,2019,10,2.0,Automatic,Petrol,45.6,34995
5454,BMW, 5 Series,2019,14139,2.0,Automatic,Diesel,55.4,29888
5455,BMW, X3,2019,999,3.0,Semi-Auto,Diesel,48.7,42795
5456,BMW, X5,2019,11,3.0,Semi-Auto,Diesel,37.7,51995
5457,BMW, 3 Series,2020,6,2.0,Semi-Auto,Petrol,42.2,27999
5458,BMW, X6,2020,3,3.0,Semi-Auto,Petrol,26.4,58999
5459,BMW, 2 Series,2016,42569,1.5,Semi-Auto,Diesel,68.9,13995
5460,BMW, 5 Series,2018,39000,3.0,Semi-Auto,Diesel,51.4,29995
5461,BMW, X6,2019,2455,3.0,Semi-Auto,Diesel,34.9,55000
5462,BMW, 4 Series,2020,10,2.0,Semi-Auto,Petrol,44.8,48155
5463,BMW, 1 Series,2017,32380,2.0,Manual,Diesel,65.7,14000
5464,BMW, X1,2019,1571,1.5,Manual,Petrol,51.4,23000
5465,BMW, 1 Series,2017,13681,2.0,Manual,Diesel,65.7,14500
5466,BMW, 2 Series,2015,47555,2.0,Semi-Auto,Diesel,65.7,13000
5467,BMW, 5 Series,2016,45850,2.0,Semi-Auto,Diesel,68.9,13995
5468,BMW, 2 Series,2017,20663,1.5,Manual,Petrol,55.4,15450
5469,BMW, 2 Series,2020,10,1.5,Semi-Auto,Petrol,40.9,28950
5470,BMW, 3 Series,2020,10,2.0,Semi-Auto,Diesel,48.7,39950
5471,BMW, X3,2019,5425,3.0,Semi-Auto,Diesel,36.7,41450
5472,BMW, 1 Series,2019,3000,1.5,Semi-Auto,Petrol,40.4,23500
5473,BMW, X3,2019,642,2.0,Semi-Auto,Diesel,54.3,35564
5474,BMW, 3 Series,2018,16735,3.0,Semi-Auto,Diesel,51.4,25450
5475,BMW, X1,2014,52900,2.0,Semi-Auto,Diesel,52.3,10950
5476,BMW, Z4,2019,3644,2.0,Automatic,Petrol,38.7,31488
5477,BMW, 1 Series,2019,11747,1.5,Automatic,Diesel,72.4,16888
5478,BMW, 5 Series,2019,10,2.0,Automatic,Hybrid,156.9,39995
5479,BMW, 4 Series,2019,10,2.0,Automatic,Diesel,60.1,33995
5480,BMW, 4 Series,2019,10,2.0,Automatic,Petrol,48.7,32995
5481,BMW, 4 Series,2019,10,2.0,Automatic,Diesel,60.1,39995
5482,BMW, 2 Series,2019,10,1.5,Manual,Petrol,42.8,22995
5483,BMW, 2 Series,2019,10,1.5,Manual,Petrol,52.3,26972
5484,BMW, X5,2019,13015,3.0,Semi-Auto,Diesel,37.7,46490
5485,BMW, 3 Series,2019,1841,2.0,Manual,Diesel,54.3,27495
5486,BMW, 4 Series,2019,10,2.0,Automatic,Petrol,48.7,34995
5487,BMW, 4 Series,2019,10,3.0,Automatic,Diesel,50.4,39995
5488,BMW, 1 Series,2019,8503,1.5,Automatic,Diesel,72.4,16888
5489,BMW, X1,2017,19980,2.0,Manual,Diesel,68.9,16995
5490,BMW, 1 Series,2016,24075,3.0,Semi-Auto,Petrol,37.7,18995
5491,BMW, 1 Series,2017,42430,2.0,Semi-Auto,Diesel,70.6,13995
5492,BMW, X3,2019,5527,3.0,Semi-Auto,Diesel,48.7,36990
5493,BMW, 3 Series,2014,67319,2.0,Semi-Auto,Diesel,62.8,13995
5494,BMW, X3,2019,5104,2.0,Semi-Auto,Diesel,54.3,36990
5495,BMW, X2,2019,8592,2.0,Semi-Auto,Diesel,58.9,27990
5496,BMW, 3 Series,2019,999,3.0,Automatic,Petrol,34.9,39995
5497,BMW, X1,2020,18,1.5,Manual,Petrol,51.4,21999
5498,BMW, 1 Series,2019,4694,1.5,Semi-Auto,Diesel,57.7,23295
5499,BMW, X5,2016,46085,3.0,Automatic,Diesel,47.1,28995
5500,BMW, 8 Series,2020,11,3.0,Semi-Auto,Petrol,31.7,62995
5501,BMW, 3 Series,2013,37333,2.0,Manual,Diesel,55.4,12995
5502,BMW, i3,2017,33021,0.0,Automatic,Hybrid,470.8,18995
5503,BMW, 1 Series,2016,41397,2.0,Semi-Auto,Diesel,65.7,13995
5504,BMW, M2,2020,15,3.0,Semi-Auto,Petrol,29.1,42999
5505,BMW, 3 Series,2017,20400,2.0,Semi-Auto,Hybrid,134.5,20995
5506,BMW, 4 Series,2018,14972,2.0,Semi-Auto,Petrol,45.6,20995
5507,BMW, 4 Series,2019,5627,2.0,Automatic,Petrol,45.6,25488
5508,BMW, M4,2019,999,3.0,Automatic,Petrol,34.0,47995
5509,BMW, 3 Series,2019,5873,2.0,Automatic,Diesel,50.4,34995
5510,BMW, 4 Series,2019,999,3.0,Automatic,Diesel,53.3,29995
5511,BMW, M2,2019,999,3.0,Automatic,Petrol,29.1,46995
5512,BMW, 1 Series,2019,999,2.0,Automatic,Diesel,51.4,27888
5513,BMW, 4 Series,2019,10638,3.0,Automatic,Petrol,39.2,30450
5514,BMW, X5,2019,12082,3.0,Automatic,Diesel,37.7,44888
5515,BMW, 3 Series,2019,7974,2.0,Semi-Auto,Hybrid,8.8,33995
5516,BMW, 3 Series,2016,29125,3.0,Semi-Auto,Diesel,56.5,19495
5517,BMW, 3 Series,2019,999,2.0,Automatic,Petrol,42.2,31995
5518,BMW, X3,2017,60000,2.0,Semi-Auto,Diesel,54.3,18995
5519,BMW, 1 Series,2017,26574,2.0,Manual,Petrol,46.3,19995
5520,BMW, 3 Series,2015,67000,3.0,Semi-Auto,Diesel,49.6,16995
5521,BMW, 1 Series,2017,13783,3.0,Semi-Auto,Petrol,39.8,23000
5522,BMW, 4 Series,2019,999,2.0,Automatic,Petrol,45.6,34590
5523,BMW, 1 Series,2019,999,1.5,Manual,Diesel,72.4,19888
5524,BMW, 3 Series,2016,17749,3.0,Automatic,Diesel,56.5,18888
5525,BMW, 1 Series,2017,15992,2.0,Manual,Diesel,65.7,15995
5526,BMW, 5 Series,2020,2712,2.0,Semi-Auto,Hybrid,55.4,40995
5527,BMW, 2 Series,2019,999,1.5,Manual,Petrol,42.2,22995
5528,BMW, X1,2019,999,2.0,Automatic,Petrol,35.3,27995
5529,BMW, 3 Series,2019,999,2.0,Manual,Diesel,54.3,30888
5530,BMW, 5 Series,2019,999,2.0,Automatic,Diesel,65.7,30995
5531,BMW, 3 Series,2019,999,2.0,Automatic,Diesel,50.4,33888
5532,BMW, 4 Series,2019,5806,3.0,Automatic,Diesel,51.4,39891
5533,BMW, 1 Series,2019,3250,1.5,Manual,Petrol,41.5,26991
5534,BMW, X6,2019,3371,3.0,Semi-Auto,Diesel,34.9,58990
5535,BMW, 5 Series,2019,13384,3.0,Semi-Auto,Diesel,60.1,31780
5536,BMW, 3 Series,2019,3465,2.0,Semi-Auto,Diesel,52.3,30761
5537,BMW, Z4,2014,31074,2.0,Manual,Petrol,41.5,3076
5538,BMW, 2 Series,2019,10500,2.0,Automatic,Diesel,51.4,19350
5539,BMW, X3,2018,9406,2.0,Semi-Auto,Diesel,54.3,29222
5540,BMW, 3 Series,2019,8853,2.0,Semi-Auto,Diesel,52.3,29754
5541,BMW, X5,2019,7275,3.0,Semi-Auto,Diesel,37.7,47990
5542,BMW, 1 Series,2017,25500,3.0,Automatic,Petrol,39.8,21712
